E_cell=-3.00 Omc=-0.00 Omd=0.50 Ov=0.03  (0.10-0.10-0.30)
E_cell=-3.02 Omc=0.10 Omd=0.48 Ov=0.15  (0.10-0.70-0.90)

E_cell=-3.02 Omc=0.10 Omd=0.49 Ov=0.20  (0.10-0.70-1.05)

E_cell=-3.02 Omc=0.10 Omd=0.46 Ov=0.23  (0.10-0.70-1.20)

E_cell=-3.02 Omc=0.10 Omd=0.44 Ov=0.26  (0.10-0.70-1.35)

E_cell=-3.01 Omc=0.02 Omd=0.50 Ov=0.03  (0.25-0.10-0.30)

E_cell=nan Omc=0.01 Omd=0.50 Ov=0.07  (0.25-0.10-0.45)

E_cell=-3.01 Omc=0.01 Omd=0.50 Ov=0.07  (0.25-0.10-0.60)

E_cell=-3.02 Omc=0.03 Omd=0.50 Ov=0.10  (0.25-0.10-0.75)

E_cell=-3.02 Omc=0.04 Omd=0.50 Ov=0.12  (0.25-0.10-0.90)

E_cell=-3.03 Omc=0.04 Omd=0.49 Ov=0.16  (0.25-0.10-1.05)

E_cell=-3.03 Omc=0.05 Omd=0.47 Ov=0.20  (0.25-0.10-1.20)

E_cell=-3.03 Omc=0.04 Omd=0.48 Ov=0.23  (0.25-0.10-1.35)

E_cell=-3.01 Omc=0.03 Omd=0.50 Ov=0.03  (0.25-0.25-0.30)

E_cell=-3.01 Omc=0.03 Omd=0.50 Ov=0.05  (0.25-0.25-0.45)

E_cell=nan Omc=0.05 Omd=0.50 Ov=0.08  (0.25-0.25-0.60)

E_cell=-3.02 Omc=0.04 Omd=0.50 Ov=0.10  (0.25-0.25-0.75)

E_cell=-3.02 Omc=0.06 Omd=0.50 Ov=0.13  (0.25-0.25-0.90)

E_cell=-3.03 Omc=0.06 Omd=0.50 Ov=0.16  (0.25-0.25-1.05)

E_cell=-3.03 Omc=0.06 Omd=0.48 Ov=0.20  (0.25-0.25-1.20)

E_cell=-3.02 Omc=0.09 Omd=0.47 Ov=0.25  (0.25-0.25-1.35)

E_cell=-3.01 Omc=0.04 Omd=0.50 Ov=0.03  (0.25-0.40-0.30)

E_cell=-3.01 Omc=0.04 Omd=0.50 Ov=0.05  (0.25-0.40-0.45)

E_cell=-3.02 Omc=0.04 Omd=0.50 Ov=0.07  (0.25-0.40-0.60)

E_cell=nan Omc=0.05 Omd=0.50 Ov=0.10  (0.25-0.40-0.75)

E_cell=-3.02 Omc=0.05 Omd=0.50 Ov=0.12  (0.25-0.40-0.90)

E_cell=nan Omc=0.06 Omd=0.49 Ov=0.17  (0.25-0.40-1.05)

E_cell=-3.03 Omc=0.08 Omd=0.49 Ov=0.20  (0.25-0.40-1.20)

E_cell=15076051.32 Omc=0.10 Omd=0.48 Ov=0.24  (0.25-0.40-1.35)

E_cell=-3.01 Omc=0.05 Omd=0.50 Ov=0.03  (0.25-0.55-0.30)

E_cell=-3.01 Omc=0.07 Omd=0.50 Ov=0.05  (0.25-0.55-0.45)

E_cell=-3.02 Omc=0.07 Omd=0.50 Ov=0.08  (0.25-0.55-0.60)

E_cell=-3.02 Omc=0.07 Omd=0.49 Ov=0.11  (0.25-0.55-0.75)

E_cell=-3.02 Omc=0.09 Omd=0.50 Ov=0.13  (0.25-0.55-0.90)

E_cell=-3.02 Omc=0.09 Omd=0.49 Ov=0.17  (0.25-0.55-1.05)

E_cell=-921275437.72 Omc=0.09 Omd=0.48 Ov=0.20  (0.25-0.55-1.20)

E_cell=nan Omc=0.11 Omd=0.44 Ov=0.28  (0.25-0.55-1.35)

E_cell=-3.01 Omc=0.06 Omd=0.50 Ov=0.03  (0.25-0.70-0.30)

E_cell=-46503582639.50 Omc=0.08 Omd=0.50 Ov=0.05  (0.25-0.70-0.45)

E_cell=-3.01 Omc=0.08 Omd=0.50 Ov=0.08  (0.25-0.70-0.60)

E_cell=-3.01 Omc=0.09 Omd=0.50 Ov=0.10  (0.25-0.70-0.75)

E_cell=-3.02 Omc=0.08 Omd=0.50 Ov=0.12  (0.25-0.70-0.90)

E_cell=-3.02 Omc=0.09 Omd=0.50 Ov=0.16  (0.25-0.70-1.05)

E_cell=nan Omc=0.11 Omd=0.49 Ov=0.20  (0.25-0.70-1.20)

E_cell=-3.02 Omc=0.11 Omd=0.48 Ov=0.23  (0.25-0.70-1.35)

E_cell=-3.01 Omc=0.02 Omd=0.50 Ov=0.03  (0.40-0.10-0.30)

E_cell=-3.01 Omc=0.03 Omd=0.50 Ov=0.05  (0.40-0.10-0.45)

E_cell=-3.01 Omc=0.01 Omd=0.50 Ov=0.06  (0.40-0.10-0.60)

E_cell=-3.01 Omc=0.02 Omd=0.50 Ov=0.08  (0.40-0.10-0.75)

E_cell=-3.02 Omc=0.02 Omd=0.50 Ov=0.11  (0.40-0.10-0.90)

E_cell=-3.02 Omc=0.05 Omd=0.50 Ov=0.14  (0.40-0.10-1.05)

E_cell=-3.03 Omc=0.04 Omd=0.49 Ov=0.17  (0.40-0.10-1.20)

E_cell=-3.03 Omc=0.06 Omd=0.48 Ov=0.20  (0.40-0.10-1.35)

E_cell=-3.01 Omc=0.03 Omd=0.50 Ov=0.03  (0.40-0.25-0.30)

E_cell=-3.01 Omc=0.04 Omd=0.50 Ov=0.05  (0.40-0.25-0.45)

E_cell=-3.01 Omc=0.04 Omd=0.50 Ov=0.07  (0.40-0.25-0.60)

E_cell=-3.01 Omc=0.02 Omd=0.50 Ov=0.09  (0.40-0.25-0.75)

E_cell=-3.03 Omc=0.05 Omd=0.50 Ov=0.12  (0.40-0.25-0.90)

E_cell=-7240391390.92 Omc=0.05 Omd=0.50 Ov=0.14  (0.40-0.25-1.05)

E_cell=-3.03 Omc=0.07 Omd=0.50 Ov=0.17  (0.40-0.25-1.20)

E_cell=-12636494.55 Omc=0.07 Omd=0.49 Ov=-6854105.44  (0.40-0.25-1.35)

E_cell=-3.01 Omc=0.03 Omd=0.50 Ov=0.03  (0.40-0.40-0.30)

E_cell=-3.03 Omc=0.03 Omd=0.50 Ov=0.05  (0.40-0.40-0.45)

E_cell=-3.02 Omc=0.05 Omd=0.50 Ov=0.07  (0.40-0.40-0.60)

E_cell=-3.02 Omc=0.05 Omd=0.50 Ov=0.09  (0.40-0.40-0.75)

E_cell=-3.02 Omc=0.07 Omd=0.50 Ov=0.12  (0.40-0.40-0.90)

E_cell=-3.03 Omc=0.07 Omd=0.49 Ov=0.15  (0.40-0.40-1.05)

E_cell=-3.03 Omc=0.07 Omd=0.50 Ov=0.17  (0.40-0.40-1.20)

E_cell=-3.03 Omc=0.09 Omd=0.49 Ov=0.21  (0.40-0.40-1.35)

E_cell=-3.01 Omc=0.06 Omd=0.50 Ov=0.03  (0.40-0.55-0.30)

E_cell=-3.02 Omc=0.05 Omd=0.50 Ov=0.05  (0.40-0.55-0.45)

E_cell=-3.02 Omc=0.06 Omd=0.50 Ov=0.07  (0.40-0.55-0.60)

E_cell=-3.02 Omc=0.07 Omd=0.50 Ov=0.09  (0.40-0.55-0.75)

E_cell=-3.02 Omc=0.09 Omd=0.50 Ov=0.12  (0.40-0.55-0.90)

E_cell=-3.02 Omc=0.08 Omd=0.50 Ov=0.14  (0.40-0.55-1.05)

E_cell=-3.02 Omc=0.09 Omd=0.48 Ov=0.18  (0.40-0.55-1.20)

E_cell=-3.01 Omc=0.11 Omd=0.49 Ov=0.21  (0.40-0.55-1.35)

E_cell=-3.01 Omc=0.08 Omd=0.50 Ov=0.03  (0.40-0.70-0.30)

E_cell=-3.04 Omc=0.08 Omd=0.50 Ov=0.05  (0.40-0.70-0.45)

E_cell=-3.01 Omc=0.08 Omd=0.50 Ov=0.07  (0.40-0.70-0.60)

E_cell=-3.01 Omc=0.08 Omd=0.50 Ov=0.09  (0.40-0.70-0.75)

E_cell=-3.02 Omc=0.08 Omd=0.50 Ov=0.12  (0.40-0.70-0.90)

E_cell=-3.02 Omc=0.09 Omd=0.50 Ov=0.14  (0.40-0.70-1.05)

E_cell=-3.02 Omc=0.11 Omd=0.50 Ov=0.18  (0.40-0.70-1.20)

E_cell=-3.01 Omc=0.11 Omd=0.49 Ov=0.21  (0.40-0.70-1.35)

E_cell=-3.01 Omc=0.02 Omd=0.50 Ov=0.03  (0.55-0.10-0.30)

E_cell=-3.01 Omc=0.02 Omd=0.50 Ov=0.04  (0.55-0.10-0.45)

E_cell=-3.01 Omc=0.02 Omd=0.50 Ov=0.06  (0.55-0.10-0.60)

E_cell=-3.02 Omc=0.03 Omd=0.50 Ov=0.08  (0.55-0.10-0.75)

E_cell=-3.02 Omc=0.03 Omd=0.50 Ov=0.10  (0.55-0.10-0.90)

E_cell=-3.02 Omc=0.04 Omd=0.50 Ov=0.13  (0.55-0.10-1.05)

E_cell=-3.03 Omc=0.04 Omd=0.50 Ov=0.15  (0.55-0.10-1.20)

E_cell=-3.10 Omc=0.06 Omd=0.49 Ov=0.18  (0.55-0.10-1.35)

E_cell=-3.01 Omc=0.03 Omd=0.50 Ov=0.03  (0.55-0.25-0.30)

E_cell=-3.01 Omc=0.02 Omd=0.50 Ov=0.05  (0.55-0.25-0.45)

E_cell=-3.01 Omc=0.02 Omd=0.50 Ov=0.06  (0.55-0.25-0.60)

E_cell=-3.02 Omc=0.03 Omd=0.50 Ov=0.08  (0.55-0.25-0.75)

E_cell=-3.02 Omc=0.05 Omd=0.50 Ov=0.10  (0.55-0.25-0.90)

E_cell=-3.02 Omc=0.05 Omd=0.50 Ov=0.12  (0.55-0.25-1.05)

E_cell=-3.03 Omc=0.05 Omd=0.50 Ov=0.15  (0.55-0.25-1.20)

E_cell=-3.03 Omc=0.07 Omd=0.50 Ov=0.18  (0.55-0.25-1.35)

E_cell=-3.01 Omc=0.04 Omd=0.50 Ov=0.03  (0.55-0.40-0.30)

E_cell=-3.01 Omc=0.06 Omd=0.50 Ov=0.05  (0.55-0.40-0.45)

E_cell=-3.01 Omc=0.05 Omd=0.50 Ov=0.06  (0.55-0.40-0.60)

E_cell=-3.02 Omc=0.06 Omd=0.50 Ov=0.08  (0.55-0.40-0.75)

E_cell=-3.02 Omc=0.06 Omd=0.50 Ov=0.10  (0.55-0.40-0.90)

E_cell=-3.02 Omc=0.06 Omd=0.50 Ov=0.13  (0.55-0.40-1.05)

E_cell=-3.03 Omc=0.07 Omd=0.50 Ov=0.15  (0.55-0.40-1.20)

E_cell=-3.02 Omc=0.08 Omd=0.49 Ov=0.19  (0.55-0.40-1.35)

E_cell=-3.01 Omc=0.07 Omd=0.50 Ov=0.03  (0.55-0.55-0.30)

E_cell=-3.01 Omc=0.06 Omd=0.50 Ov=0.05  (0.55-0.55-0.45)

E_cell=-3.01 Omc=0.07 Omd=0.50 Ov=0.07  (0.55-0.55-0.60)

E_cell=-3.02 Omc=0.07 Omd=0.50 Ov=0.09  (0.55-0.55-0.75)

E_cell=-3.02 Omc=0.08 Omd=0.50 Ov=0.11  (0.55-0.55-0.90)

E_cell=-3.02 Omc=0.08 Omd=0.50 Ov=0.13  (0.55-0.55-1.05)

E_cell=-3.02 Omc=0.09 Omd=0.50 Ov=0.16  (0.55-0.55-1.20)

E_cell=nan Omc=0.09 Omd=0.49 Ov=0.19  (0.55-0.55-1.35)

E_cell=-3.01 Omc=0.08 Omd=0.50 Ov=0.03  (0.55-0.70-0.30)

E_cell=-3.01 Omc=0.08 Omd=0.50 Ov=0.05  (0.55-0.70-0.45)

E_cell=-3.02 Omc=0.08 Omd=0.50 Ov=0.07  (0.55-0.70-0.60)

E_cell=-3.01 Omc=0.09 Omd=0.50 Ov=0.09  (0.55-0.70-0.75)

E_cell=-3.02 Omc=0.08 Omd=0.50 Ov=0.11  (0.55-0.70-0.90)

E_cell=-3.02 Omc=0.09 Omd=0.50 Ov=0.14  (0.55-0.70-1.05)

E_cell=nan Omc=0.11 Omd=0.50 Ov=0.16  (0.55-0.70-1.20)

E_cell=-3.02 Omc=0.10 Omd=0.50 Ov=0.18  (0.55-0.70-1.35)

E_cell=-3.01 Omc=0.03 Omd=0.50 Ov=0.03  (0.70-0.10-0.30)

E_cell=-3.01 Omc=0.02 Omd=0.50 Ov=0.04  (0.70-0.10-0.45)

E_cell=-3.01 Omc=0.02 Omd=0.50 Ov=0.06  (0.70-0.10-0.60)

E_cell=-3.01 Omc=0.02 Omd=0.50 Ov=0.08  (0.70-0.10-0.75)

E_cell=-125561095.30 Omc=0.04 Omd=0.50 Ov=0.10  (0.70-0.10-0.90)

E_cell=-3.02 Omc=0.04 Omd=0.50 Ov=0.12  (0.70-0.10-1.05)

E_cell=-3.02 Omc=0.04 Omd=0.50 Ov=0.14  (0.70-0.10-1.20)

E_cell=-3.03 Omc=0.04 Omd=0.50 Ov=0.17  (0.70-0.10-1.35)

E_cell=-3.01 Omc=0.03 Omd=0.50 Ov=0.03  (0.70-0.25-0.30)

E_cell=-3.01 Omc=0.03 Omd=0.50 Ov=0.04  (0.70-0.25-0.45)

E_cell=-3.02 Omc=0.03 Omd=0.50 Ov=0.06  (0.70-0.25-0.60)

E_cell=-3.01 Omc=0.03 Omd=0.50 Ov=0.08  (0.70-0.25-0.75)

E_cell=-3.02 Omc=0.05 Omd=0.50 Ov=0.10  (0.70-0.25-0.90)

E_cell=-3.02 Omc=0.04 Omd=0.50 Ov=0.11  (0.70-0.25-1.05)

E_cell=-3.03 Omc=0.06 Omd=0.50 Ov=0.14  (0.70-0.25-1.20)

E_cell=-596267310017577788375040.00 Omc=0.06 Omd=0.50 Ov=0.17  (0.70-0.25-1.35)

E_cell=-3.02 Omc=0.04 Omd=0.50 Ov=0.03  (0.70-0.40-0.30)

E_cell=-3.01 Omc=0.05 Omd=0.50 Ov=0.05  (0.70-0.40-0.45)

E_cell=-3.01 Omc=0.04 Omd=0.50 Ov=0.06  (0.70-0.40-0.60)

E_cell=nan Omc=0.05 Omd=0.50 Ov=0.09  (0.70-0.40-0.75)

E_cell=-3.02 Omc=0.05 Omd=0.50 Ov=0.10  (0.70-0.40-0.90)

E_cell=-3.03 Omc=0.06 Omd=0.50 Ov=0.12  (0.70-0.40-1.05)

E_cell=-3.03 Omc=0.06 Omd=0.50 Ov=0.14  (0.70-0.40-1.20)

E_cell=-3.03 Omc=0.09 Omd=0.49 Ov=0.18  (0.70-0.40-1.35)

E_cell=-3.02 Omc=0.05 Omd=0.50 Ov=0.03  (0.70-0.55-0.30)

E_cell=-525460323906.87 Omc=0.07 Omd=0.50 Ov=0.05  (0.70-0.55-0.45)

E_cell=-3.02 Omc=0.06 Omd=0.50 Ov=0.06  (0.70-0.55-0.60)

E_cell=-3.02 Omc=0.07 Omd=0.50 Ov=0.08  (0.70-0.55-0.75)

E_cell=-3.02 Omc=0.08 Omd=0.50 Ov=0.10  (0.70-0.55-0.90)

E_cell=-3.02 Omc=0.08 Omd=0.50 Ov=0.12  (0.70-0.55-1.05)

E_cell=-3.02 Omc=0.10 Omd=0.50 Ov=0.15  (0.70-0.55-1.20)

E_cell=-3.02 Omc=0.09 Omd=0.50 Ov=0.17  (0.70-0.55-1.35)

E_cell=-3.01 Omc=0.07 Omd=0.50 Ov=0.03  (0.70-0.70-0.30)

E_cell=-3.01 Omc=0.07 Omd=0.50 Ov=0.05  (0.70-0.70-0.45)

E_cell=-3.01 Omc=0.08 Omd=0.50 Ov=0.06  (0.70-0.70-0.60)

E_cell=-3.01 Omc=0.09 Omd=0.50 Ov=0.08  (0.70-0.70-0.75)

E_cell=-3.01 Omc=0.09 Omd=0.50 Ov=0.10  (0.70-0.70-0.90)

E_cell=-3.02 Omc=0.09 Omd=0.50 Ov=0.13  (0.70-0.70-1.05)

E_cell=-3.01 Omc=0.11 Omd=0.50 Ov=0.15  (0.70-0.70-1.20)

E_cell=1046637526.99 Omc=0.12 Omd=0.49 Ov=0.19  (0.70-0.70-1.35)

-----------------------------------------------------------------------
-----------------------------------------------------------------------
-----------------------------------------------------------------------
L=2    j=0.50    Nwarmup=15000    Nstep=15000

-----------------------------------------------------------------------
-----------------------------------------------------------------------
-----------------------------------------------------------------------
-----------------------------------------------------------------------
L=2    j=0.50    Nwarmup=15000    Nstep=15000

-----------------------------------------------------------------------
-----------------------------------------------------------------------
-----------------------------------------------------------------------
-----------------------------------------------------------------------
L=2    j=0.50    Nwarmup=15000    Nstep=15000

-----------------------------------------------------------------------
E_ele=-0.751 Var=0.006 Omc=0.007 Omd=0.500 Ov=0.005  (0.05,0.05,0.05)

E_ele=-0.751 Var=0.006 Omc=0.005 Omd=0.500 Ov=0.016  (0.05,0.05,0.15)

E_ele=nan Var=nan Omc=0.009 Omd=0.497 Ov=0.034  (0.05,0.05,0.25)

E_ele=-0.751 Var=0.006 Omc=0.007 Omd=0.500 Ov=0.046  (0.05,0.05,0.35)

E_ele=-0.752 Var=0.011 Omc=0.009 Omd=0.496 Ov=0.066  (0.05,0.05,0.45)

E_ele=-0.753 Var=0.009 Omc=0.013 Omd=0.485 Ov=0.088  (0.05,0.05,0.55)

E_ele=-0.755 Var=0.008 Omc=0.017 Omd=0.465 Ov=0.115  (0.05,0.05,0.65)

E_ele=-0.756 Var=0.006 Omc=0.028 Omd=0.444 Ov=0.142  (0.05,0.05,0.75)

E_ele=-0.756 Var=0.005 Omc=0.025 Omd=0.407 Ov=0.171  (0.05,0.05,0.85)

E_ele=nan Var=nan Omc=0.028 Omd=0.370 Ov=0.205  (0.05,0.05,0.95)

E_ele=nan Var=nan Omc=0.030 Omd=0.329 Ov=0.236  (0.05,0.05,1.05)

E_ele=nan Var=nan Omc=0.033 Omd=0.305 Ov=0.274  (0.05,0.05,1.15)

E_ele=-0.753 Var=0.008 Omc=0.032 Omd=0.265 Ov=0.307  (0.05,0.05,1.25)

E_ele=-0.752 Var=0.004 Omc=0.017 Omd=0.500 Ov=0.005  (0.05,0.15,0.05)

E_ele=-0.752 Var=0.004 Omc=0.018 Omd=0.500 Ov=0.017  (0.05,0.15,0.15)

E_ele=-0.752 Var=0.004 Omc=0.019 Omd=0.500 Ov=0.030  (0.05,0.15,0.25)

E_ele=-0.753 Var=0.015 Omc=0.021 Omd=0.499 Ov=0.047  (0.05,0.15,0.35)

E_ele=-0.753 Var=0.009 Omc=0.023 Omd=0.499 Ov=0.067  (0.05,0.15,0.45)

E_ele=-0.754 Var=0.006 Omc=0.024 Omd=0.490 Ov=0.088  (0.05,0.15,0.55)

E_ele=-0.755 Var=0.006 Omc=0.030 Omd=0.477 Ov=0.113  (0.05,0.15,0.65)

E_ele=-0.756 Var=0.014 Omc=0.035 Omd=0.448 Ov=0.144  (0.05,0.15,0.75)

E_ele=-0.757 Var=0.002 Omc=0.037 Omd=0.445 Ov=0.169  (0.05,0.15,0.85)

E_ele=-0.757 Var=0.003 Omc=0.038 Omd=0.407 Ov=0.198  (0.05,0.15,0.95)

E_ele=-0.756 Var=0.004 Omc=0.042 Omd=0.363 Ov=0.234  (0.05,0.15,1.05)

E_ele=-0.756 Var=0.005 Omc=0.044 Omd=0.339 Ov=0.266  (0.05,0.15,1.15)

E_ele=-0.754 Var=0.008 Omc=0.046 Omd=0.294 Ov=0.299  (0.05,0.15,1.25)

E_ele=-0.752 Var=0.002 Omc=0.026 Omd=0.500 Ov=0.005  (0.05,0.25,0.05)

E_ele=-0.752 Var=0.002 Omc=0.025 Omd=0.500 Ov=0.017  (0.05,0.25,0.15)

E_ele=-0.753 Var=0.002 Omc=0.030 Omd=0.500 Ov=0.031  (0.05,0.25,0.25)

E_ele=-0.753 Var=0.020 Omc=0.027 Omd=0.499 Ov=0.048  (0.05,0.25,0.35)

E_ele=-0.754 Var=0.004 Omc=0.033 Omd=0.498 Ov=0.067  (0.05,0.25,0.45)

E_ele=-0.754 Var=0.006 Omc=0.033 Omd=0.488 Ov=0.090  (0.05,0.25,0.55)

E_ele=-0.755 Var=0.004 Omc=0.036 Omd=0.485 Ov=0.112  (0.05,0.25,0.65)

E_ele=-0.757 Var=0.005 Omc=0.042 Omd=0.449 Ov=0.144  (0.05,0.25,0.75)

E_ele=-0.757 Var=0.004 Omc=0.046 Omd=0.431 Ov=0.170  (0.05,0.25,0.85)

E_ele=nan Var=nan Omc=0.043 Omd=0.329 Ov=0.224  (0.05,0.25,0.95)

E_ele=-0.756 Var=0.005 Omc=0.052 Omd=0.355 Ov=0.238  (0.05,0.25,1.05)

E_ele=-0.756 Var=0.006 Omc=0.054 Omd=0.352 Ov=0.262  (0.05,0.25,1.15)

E_ele=nan Var=nan Omc=0.058 Omd=0.320 Ov=0.296  (0.05,0.25,1.25)

E_ele=-0.753 Var=0.001 Omc=0.033 Omd=0.500 Ov=0.006  (0.05,0.35,0.05)

E_ele=-0.753 Var=0.001 Omc=0.036 Omd=0.500 Ov=0.017  (0.05,0.35,0.15)

E_ele=-0.753 Var=0.001 Omc=0.038 Omd=0.499 Ov=0.032  (0.05,0.35,0.25)

E_ele=-0.753 Var=0.003 Omc=0.039 Omd=0.500 Ov=0.048  (0.05,0.35,0.35)

E_ele=-0.754 Var=0.007 Omc=0.038 Omd=0.485 Ov=0.069  (0.05,0.35,0.45)

E_ele=-0.755 Var=0.006 Omc=0.044 Omd=0.494 Ov=0.090  (0.05,0.35,0.55)

E_ele=-0.755 Var=0.004 Omc=0.055 Omd=0.486 Ov=0.113  (0.05,0.35,0.65)

E_ele=-0.756 Var=0.004 Omc=0.050 Omd=0.454 Ov=0.142  (0.05,0.35,0.75)

E_ele=-0.757 Var=0.004 Omc=0.058 Omd=0.438 Ov=0.171  (0.05,0.35,0.85)

E_ele=-0.757 Var=0.004 Omc=0.057 Omd=0.406 Ov=0.198  (0.05,0.35,0.95)

E_ele=-0.756 Var=0.004 Omc=0.066 Omd=0.397 Ov=0.230  (0.05,0.35,1.05)

E_ele=-0.756 Var=0.005 Omc=0.065 Omd=0.382 Ov=0.259  (0.05,0.35,1.15)

E_ele=-0.754 Var=0.008 Omc=0.068 Omd=0.351 Ov=0.288  (0.05,0.35,1.25)

E_ele=-0.753 Var=0.000 Omc=0.047 Omd=0.500 Ov=0.006  (0.05,0.45,0.05)

E_ele=-0.753 Var=0.000 Omc=0.049 Omd=0.500 Ov=0.018  (0.05,0.45,0.15)

E_ele=-0.754 Var=0.007 Omc=0.049 Omd=0.499 Ov=0.032  (0.05,0.45,0.25)

E_ele=-0.754 Var=0.003 Omc=0.049 Omd=0.500 Ov=0.048  (0.05,0.45,0.35)

E_ele=-0.754 Var=0.001 Omc=0.053 Omd=0.498 Ov=0.068  (0.05,0.45,0.45)

E_ele=-0.755 Var=0.008 Omc=0.051 Omd=0.494 Ov=0.090  (0.05,0.45,0.55)

E_ele=nan Var=nan Omc=0.061 Omd=0.474 Ov=0.117  (0.05,0.45,0.65)

E_ele=-0.756 Var=0.005 Omc=0.064 Omd=0.460 Ov=0.141  (0.05,0.45,0.75)

E_ele=nan Var=nan Omc=0.066 Omd=0.425 Ov=0.174  (0.05,0.45,0.85)

E_ele=-0.756 Var=0.004 Omc=0.071 Omd=0.451 Ov=0.191  (0.05,0.45,0.95)

E_ele=-0.756 Var=0.005 Omc=0.072 Omd=0.397 Ov=0.226  (0.05,0.45,1.05)

E_ele=-0.755 Var=0.007 Omc=0.073 Omd=0.365 Ov=0.257  (0.05,0.45,1.15)

E_ele=-0.753 Var=0.010 Omc=0.082 Omd=0.367 Ov=0.290  (0.05,0.45,1.25)

E_ele=-0.753 Var=0.000 Omc=0.055 Omd=0.500 Ov=0.006  (0.05,0.55,0.05)

E_ele=-0.753 Var=0.000 Omc=0.056 Omd=0.500 Ov=0.018  (0.05,0.55,0.15)

E_ele=-0.753 Var=0.000 Omc=0.059 Omd=0.500 Ov=0.032  (0.05,0.55,0.25)

E_ele=-0.754 Var=0.007 Omc=0.056 Omd=0.499 Ov=0.049  (0.05,0.55,0.35)

E_ele=-0.754 Var=0.010 Omc=0.065 Omd=0.497 Ov=0.069  (0.05,0.55,0.45)

E_ele=-0.755 Var=0.008 Omc=0.070 Omd=0.489 Ov=0.092  (0.05,0.55,0.55)

